orientation,1
timestamp_nanosecond,local_timestamp_milliseconds,accel_x_mps2,accel_y_mps2,accel_z_mps2,rotation_x_sin_theta_by_2,rotation_y_sin_theta_by_2,rotation_z_sin_theta_by_2,rotation_cos_theta_by_2,angvelocity_x_radps,angvelocity_y_radps,angvelocity_z_radps,yaw,pitch,roll,bbi
1622750742745,1622750742745,10.297214,0.5626124,-0.34366915,0.7207027,-0.04303036,0.68502927,0.097318515,0.055434387,-0.012216945,-0.009468133,-2.9901984,-0.054552756,-1.6041589,
1622750742846,1622750742846,10.394122,0.24915266,-0.6406783,0.7206163,-0.039334103,0.68602324,0.092396446,0.053449135,-0.0056503373,-0.010384403,-2.9705565,-0.023920564,-1.632357,
1622750742946,1622750742947,9.7298155,0.73399836,-0.3269194,0.72108656,-0.035519537,0.6866023,0.08573132,0.05131117,0.0015271181,-0.016034741,-3.010622,-0.07525313,-1.6043835,
1622750743047,1622750743047,9.7681,0.4872385,-0.26470602,0.7210989,-0.032867886,0.6871908,0.081883445,0.05054761,0.00335966,-0.0151184695,-3.04509,-0.049821015,-1.5978887,
1622750743148,1622750743148,10.042078,0.05383851,-0.18693927,0.72110194,-0.028895875,0.6881728,0.074800916,0.04703524,0.006872032,-0.016034741,-3.0689795,-0.005360312,-1.5894098,
1622750743249,1622750743250,10.016953,0.26829523,-0.3699902,0.72045714,-0.02601988,0.6893765,0.07088452,0.040926766,0.014660334,-0.021226943,-3.0592024,-0.026759472,-1.607716,
1622750743351,1622750743352,9.892527,0.27667013,-0.12951152,0.72051257,-0.02294559,0.6900161,0.06490744,0.039246935,0.012522369,-0.033138465,-3.100176,-0.027957905,-1.5838875,
1622750743452,1622750743452,9.987043,0.20368902,-0.27188447,0.7199828,-0.019929588,0.6910806,0.06029236,0.037567105,-0.0012216945,-0.037108973,-3.09171,-0.02038495,-1.5980133,
1622750743552,1622750743552,10.0576315,0.64037913,0.106480606,0.7195053,-0.015163965,0.6922833,0.053160306,0.039246935,-0.0036650836,-0.029931515,3.1309643,-0.063581586,-1.5602096,
1622750743652,1622750743653,9.957133,0.58534425,-0.37238303,0.7194475,-0.013382678,0.6925324,0.051137276,0.041690327,-0.0012216945,-0.016951011,-3.0699425,-0.058677915,-1.6081775,
1622750743753,1622750743754,9.861421,0.48963133,-0.35084763,0.71958107,-0.009700532,0.6926333,0.04866346,0.04031592,0.011300675,-0.027488127,-3.0765758,-0.049579144,-1.6063591,
1622750743855,1622750743855,9.268898,0.18574286,-0.25872394,0.7198383,-0.008555771,0.692426,0.048018746,0.037567105,0.016187452,-0.04459185,-3.092054,-0.020028887,-1.5987022,
1622750743955,1622750743955,9.370592,0.87278205,-0.41306102,0.71998423,-0.0070200213,0.69247574,0.04528547,0.037108973,0.017409148,-0.0413849,-3.0644794,-0.09278302,-1.6148484,
1622750744055,1622750744055,10.082756,0.602094,-0.6346962,0.71943,-0.004321285,0.6931957,0.043375544,0.03436016,-0.0021379655,-0.051158458,-3.0575595,-0.059526846,-1.6336621,
1622750744155,1622750744156,9.900902,0.65712893,-0.19172491,0.7187244,2.278232E-4,0.6942477,0.038147714,0.028709821,-0.019547112,-0.031458635,-3.125649,-0.06626103,-1.5901583,
1622750744256,1622750744256,9.939187,0.68823564,-0.6658029,0.7187569,0.0031199914,0.6943128,0.036173537,0.029931515,-0.004123219,-0.027488127,-3.0751984,-0.0689802,-1.6376841,
1622750744357,1622750744357,9.850653,0.62721866,-0.026620151,0.71921885,0.0077172196,0.6939366,0.033416707,0.027029991,0.0045813546,-0.017714571,3.0893455,-0.063586734,-1.5734987,
1622750744458,1622750744458,11.144571,0.6092725,-0.60717875,0.7193287,0.01014509,0.69394636,0.030028684,0.022143213,0.0036650836,0.0030542363,-3.129622,-0.0545348,-1.6252246,
1622750744559,1622750744560,10.058828,0.1905285,-0.8739785,0.7191676,0.017442852,0.6942722,0.021904223,0.013591352,0.00335966,0.00671932,-3.1142592,-0.018868085,-1.6574653,
1622750744660,1622750744661,9.219845,0.06699903,0.3385844,0.7192158,0.029331893,0.6941133,0.00866069,0.005803049,3.0542363E-4,0.03191677,2.967468,-0.0072618057,-1.5340893,
1622750744761,1622750744762,9.734601,0.74596244,-0.7938189,-0.7186268,-0.04147122,-0.6940979,0.009154071,0.009009997,-0.01175881,0.036803547,3.1154501,-0.076228485,-1.6521624,
1622750744862,1622750744862,10.304392,-1.1850454,-0.3281158,-0.7178507,-0.041505814,-0.6948665,0.011325407,0.004123219,0.004886778,0.030389652,3.0424523,0.11444339,-1.6026279,
1622750744963,1622750744963,9.940384,-0.4728816,-0.8249256,-0.71811664,-0.036460936,-0.69479364,0.015521935,0.004123219,0.0219905,0.008093726,3.101204,0.04737332,-1.6535939,
1622750745063,1622750745064,10.21825,0.40468612,-0.16420746,-0.7184872,-0.032692168,-0.6945344,0.018147327,-7.635591E-4,0.01343864,-0.01267508,2.9909835,-0.039578456,-1.586865,
1622750745164,1622750745164,10.695618,-0.23928227,-0.01585245,-0.7183507,-0.029231472,-0.69472396,0.021826746,0.010384403,-0.02443389,0.028862532,2.978,0.022368234,-1.5722785,
1622750745264,1622750745265,10.383355,0.33290145,-0.08644072,-0.7165737,-0.031515867,-0.69637114,0.024415027,0.016492875,-0.02367033,0.027640838,2.9780698,-0.03204898,-1.5791211,
1622750745366,1622750745366,8.989835,0.36161533,-0.5303093,-0.7165884,-0.030394457,-0.6963698,0.025424322,0.011453386,-0.0061084726,0.01007898,3.0603921,-0.040133547,-1.629718,
1622750745467,1622750745467,9.457931,-0.44177487,0.09212367,-0.7164954,-0.03027961,-0.69645756,0.025776247,0.0151184695,0.036650836,-4.5813544E-4,2.9836166,0.046673328,-1.5610563,
1622750745568,1622750745568,10.452746,-0.8066803,-0.79860455,-0.71515584,-0.031932604,-0.6976836,0.027749661,0.014049487,0.016187452,-0.007482879,3.11622,0.0767984,-1.6470495,
1622750745669,1622750745670,9.885348,0.11246266,-0.09960124,-0.714494,-0.032925654,-0.69828284,0.028554354,0.01343864,-0.006872032,-0.012369657,3.0133755,-0.011375634,-1.5808716,
1622750745770,1622750745770,10.014561,0.3281158,-0.55334026,-0.7143928,-0.033407763,-0.6983708,0.02837409,0.017256435,-0.03939965,0.0071774554,3.074547,-0.032702312,-1.6259937,
1622750745871,1622750745871,10.4001045,0.18454644,-0.63230336,-0.7151803,-0.032202993,-0.6976585,0.02743665,0.012216945,-0.03130592,0.009162709,3.0719795,-0.017710114,-1.6315193,
1622750745971,1622750745971,9.638887,-0.03708875,-0.7280163,-0.71649224,-0.029843686,-0.6964642,0.026190287,0.01267508,0.010689827,0.0015271181,3.0815568,0.0038368776,-1.6461823,
