c_segid,c_id,c_radius,c_devangle,c_length,c_pc_x,c_pc_y,c_pt_x,c_pt_y,g_rcd,g_rte_typ,g_rte_cod,g_rte_numb,g_rte_suff,g_spd_limt,g_aadt,g_aadt_adj,p_bbi_max,p_bbi_95th,p_pc_alti,p_mid_alti,p_pt_alti,p_spd_limt,p_adv_sped,p_sped_dif,p_colldate,geometry,c_c_x,c_c_y
0017_D1_2,65.0,126.43968,64.50703,142.3534,-83.743616423,34.7760190402,-83.7440823058,34.7759648032,3111001700I,1,311,0017,00,45,2110,2110.0,9.60571428571,9.51957142857,2216.53543644,2212.92651255,2208.98950467,35.0,23.1396632738,11.8603367262,12/24/2017,"LINESTRING Z (2423619.409507884 1737726.045515752 0, 2423609.740498357 1737728.167886834 0, 2423600.07148882 1737730.290257918 0, 2423590.402479284 1737732.412629003 0, 2423580.73346975 1737734.535000084 0, 2423573.482390639 1737735.356848838 0, 2423566.231311526 1737736.178697587 0, 2423558.980232416 1737737.000546337 0, 2423550.00912175 1737737.112750834 0, 2423541.038011087 1737737.224955335 0, 2423534.310498294 1737736.216755255 0, 2423527.582985502 1737735.208555168 0, 2423518.838744461 1737732.29205838 0, 2423510.094503418 1737729.375561586 0, 2423503.253965919 1737725.56372538 0, 2423496.413428417 1737721.751889172 0, 2423490.807304456 1737716.818828168 0, 2423485.201180503 1737711.885767169 0)",-83.74380057502839,34.77570660565712
0017_D1_2,94.0,240.12094,59.16652,247.96103,-83.739425794,34.8174635219,-83.7392678796,34.818123797,2811001700I,1,281,0017,00,45,1730,1730.0,9.68571428571,9.29307142857,2513.1233634,2504.92126365,2501.64042375,45.0,28.7246080418,16.2753919582,12/23/2017,"LINESTRING Z (2424813.620767752 1752814.365404673 0, 2424809.730355583 1752823.448719836 0, 2424807.776838054 1752831.162615172 0, 2424805.823320527 1752838.876510503 0, 2424803.869802999 1752846.590405838 0, 2424802.681266445 1752854.50508817 0, 2424801.492729889 1752862.419770505 0, 2424800.304193334 1752870.334452838 0, 2424799.90513464 1752878.327656448 0, 2424799.506075946 1752886.320860058 0, 2424799.107017251 1752894.314063668 0, 2424799.279096961 1752900.798302668 0, 2424799.451176669 1752907.282541672 0, 2424799.971352793 1752913.747751836 0, 2424800.491528915 1752920.212962002 0, 2424801.356520624 1752926.64126279 0, 2424802.221512333 1752933.069563583 0, 2424803.430007288 1752939.442254252 0, 2424804.63850225 1752945.814944921 0, 2424806.18771175 1752952.115293212 0, 2424807.736921252 1752958.415641502 0, 2424809.621760003 1752964.620845627 0, 2424811.506598751 1752970.826049752 0, 2424813.720012958 1752976.923642546 0, 2424815.933427166 1752983.021235339 0, 2424818.470331542 1752988.990383506 0, 2424821.007235919 1752994.959531675 0, 2424825.03413075 1753002.969850296 0, 2424829.061025585 1753010.980168917 0, 2424833.668463882 1753018.670442249 0, 2424838.275902167 1753026.360715585 0, 2424843.440261918 1753033.68780067 0, 2424848.604621669 1753041.014885754 0, 2424854.299000045 1753047.939248543 0)",-83.73867167690476,34.81768383482195
0017_D1_2,87.0,212.10363,80.40855,297.66496,-83.7444163493,34.8103117913,-83.7440850405,34.8110287611,2811001700I,1,281,0017,00,45,1730,1730.0,13.6228571429,13.4182142857,2720.14436109,2726.04987291,2734.90814064,45.0,29.8806296185,15.1193703815,12/23/2017,"LINESTRING Z (2423326.717938122 1750205.271432142 0, 2423334.29046599 1750211.74555524 0, 2423341.862993863 1750218.219678338 0, 2423349.435521735 1750224.693801435 0, 2423357.008049605 1750231.167924533 0, 2423364.580577475 1750237.64204763 0, 2423372.153105345 1750244.116170727 0, 2423379.725633216 1750250.590293824 0, 2423387.298161086 1750257.064416922 0, 2423391.697321142 1750262.87247617 0, 2423396.096481197 1750268.680535417 0, 2423400.495641251 1750274.488594665 0, 2423404.279316972 1750280.714632084 0, 2423408.062992698 1750286.940669502 0, 2423411.846668418 1750293.166706919 0, 2423414.974943001 1750299.746418171 0, 2423418.103217585 1750306.326129425 0, 2423421.231492168 1750312.905840674 0, 2423423.671994726 1750319.771749947 0, 2423426.112497281 1750326.637659225 0, 2423428.552999835 1750333.503568499 0, 2423430.274781166 1750340.005031875 0, 2423431.996562503 1750346.506495252 0, 2423433.307255415 1750353.10261067 0, 2423434.617948333 1750359.698726089 0, 2423435.510663084 1750366.365871544 0, 2423436.403377834 1750373.033017002 0, 2423436.874997627 1750379.741008837 0, 2423437.346617419 1750386.449000673 0, 2423437.396650125 1750393.174709 0, 2423437.446682833 1750399.900417334 0, 2423437.072339752 1750406.616775291 0, 2423436.697996668 1750413.333133249 0, 2423435.902886709 1750420.011597585 0, 2423435.107776749 1750426.690061918 0, 2423433.895836919 1750433.304221921 0, 2423432.683897084 1750439.91838192 0, 2423430.996400461 1750446.655901255 0, 2423429.308903835 1750453.393420584 0, 2423427.187517003 1750460.006268252 0)",-83.74474776290637,34.81082652053821
0017_D1_2,68.0,109.94306,119.88315,230.03997,-83.7449421434,34.7781336397,-83.7451402002,34.7786413712,3111001700I,1,311,0017,00,45,2110,2110.0,12.83,12.0338571429,2297.57218197,2307.41470167,2322.17848122,35.0,22.5990122636,12.4009877364,12/24/2017,"LINESTRING Z (2423218.080733773 1738493.940387441 0, 2423222.884447919 1738500.16765517 0, 2423226.976467293 1738507.461685858 0, 2423231.068486669 1738514.755716545 0, 2423235.160506047 1738522.049747233 0, 2423239.252525416 1738529.343777916 0, 2423241.387199626 1738537.528472832 0, 2423243.521873834 1738545.713167747 0, 2423244.598971419 1738555.267282502 0, 2423245.676069004 1738564.821397253 0, 2423245.540679948 1738574.812847087 0, 2423245.40529089 1738584.80429692 0, 2423245.269901832 1738594.795746751 0, 2423243.738299473 1738601.446324001 0, 2423242.206697111 1738608.096901251 0, 2423240.675094748 1738614.7474785 0, 2423237.211956446 1738620.652431695 0, 2423233.74881814 1738626.557384889 0, 2423230.285679834 1738632.462338084 0, 2423224.971823446 1738638.418362917 0, 2423219.657967053 1738644.374387752 0, 2423214.344110666 1738650.330412589 0, 2423207.582641253 1738655.667836296 0, 2423200.821171835 1738661.005260005 0, 2423192.637133082 1738665.631070965 0, 2423184.453094332 1738670.256881922 0, 2423175.912757083 1738673.816093961 0, 2423167.372419832 1738677.375306001 0)",-83.74520489123707,34.778344028964774
0017_D1_2,60.0,91.9772,131.92557,211.78077,-83.7408931174,34.778070102,-83.741364044,34.7777929987,3111001700I,1,311,0017,00,45,2110,2110.0,15.8042857143,15.4388571428,2107.61155176,2111.87664363,2118.43832343,35.0,18.354837299,16.645162701,12/24/2017,"LINESTRING Z (2424434.021461335 1738475.946246921 0, 2424426.315768085 1738477.771046424 0, 2424418.408467625 1738478.785152002 0, 2424410.501167167 1738479.799257584 0, 2424402.256651726 1738480.204440501 0, 2424394.012136278 1738480.609623421 0, 2424385.767620835 1738481.01480634 0, 2424377.250249412 1738481.217397795 0, 2424368.732878 1738481.419989251 0, 2424363.260448001 1738481.217561834 0, 2424357.788017999 1738481.015134418 0, 2424351.906632125 1738479.595353792 0, 2424346.025246251 1738478.175573166 0, 2424338.32020917 1738473.715936422 0, 2424333.184064584 1738469.391360644 0, 2424328.047920001 1738465.066784864 0, 2424322.911775417 1738460.742209085 0, 2424316.830094669 1738453.443339168 0, 2424313.383087125 1738447.968284505 0, 2424309.936079585 1738442.493229834 0, 2424305.973489083 1738434.254237127 0, 2424302.010898584 1738426.015244419 0, 2424299.687412416 1738419.249181832 0, 2424297.363926253 1738412.483119248 0, 2424295.33637125 1738403.359285794 0, 2424293.308816251 1738394.235452337 0, 2424293.173591238 1738384.368018004 0)",-83.74106999366838,34.77786376771948
0017_D1_2,77.0,301.69518,54.99632,289.5872,-83.7445854897,34.7881765781,-83.7444020553,34.7889519933,3111001700I,1,311,0017,00,45,2110,2110.0,4.48571428571,4.4575,2591.863521,2599.40945277,2604.33071262,35.0,35.7987424097,0.0,12/24/2017,"LINESTRING Z (2423309.81660673 1742149.332929004 0, 2423308.184515177 1742159.17198413 0, 2423306.552423627 1742169.011039253 0, 2423304.920332076 1742178.850094378 0, 2423303.288240524 1742188.689149505 0, 2423301.656148972 1742198.52820463 0, 2423300.024057419 1742208.367259756 0, 2423299.449977201 1742218.336399922 0, 2423298.875896986 1742228.305540088 0, 2423298.301816769 1742238.274680253 0, 2423297.727736551 1742248.243820419 0, 2423297.153656335 1742258.212960587 0, 2423298.460084166 1742267.347292711 0, 2423299.766512008 1742276.481624835 0, 2423301.070479211 1742282.354480543 0, 2423302.374446422 1742288.227336251 0, 2423304.461931306 1742296.405250777 0, 2423306.549416196 1742304.583165304 0, 2423308.636901086 1742312.761079834 0, 2423311.768784585 1742322.025004875 0, 2423314.900668085 1742331.288929916 0, 2423318.294362084 1742340.031202462 0, 2423321.688056084 1742348.773475002 0, 2423325.889753718 1742357.072408539 0, 2423330.091451351 1742365.371342071 0, 2423334.293148988 1742373.670275605 0, 2423338.494846624 1742381.969209137 0, 2423342.696544252 1742390.26814267 0, 2423346.898241888 1742398.567076202 0, 2423351.099939515 1742406.866009738 0, 2423355.301637153 1742415.164943267 0, 2423359.503334787 1742423.4638768 0)",-83.74362671044317,34.78842467981833
0017_D1_2,106.0,922.87223,38.90716,626.68385,-83.7288376053,34.9170436748,-83.7292862716,34.9187149407,2811001700I,1,281,0017,00,55,3400,3400.0,8.71571428571,7.96435714286,1999.34383506,1977.69029172,1966.53543606,55.0,56.4393630474,0.0,12/23/2017,"LINESTRING Z (2427833.215304518 1789068.953875222 0, 2427828.560032891 1789077.678850482 0, 2427823.904761265 1789086.403825741 0, 2427819.24948964 1789095.128801001 0, 2427814.594218017 1789103.853776259 0, 2427809.938946387 1789112.57875152 0, 2427805.283674758 1789121.303726778 0, 2427800.628403134 1789130.028702037 0, 2427795.973131508 1789138.753677297 0, 2427791.317859879 1789147.478652556 0, 2427786.662588251 1789156.203627814 0, 2427782.007316628 1789164.928603075 0, 2427777.352044998 1789173.653578335 0, 2427773.640219527 1789181.862442058 0, 2427769.928394055 1789190.071305779 0, 2427766.216568584 1789198.280169503 0, 2427762.767537862 1789206.602331335 0, 2427759.318507142 1789214.924493166 0, 2427755.869476421 1789223.246655003 0, 2427752.688927225 1789231.675772001 0, 2427749.50837803 1789240.104889 0, 2427746.327828835 1789248.534005999 0, 2427743.41805775 1789257.058813972 0, 2427740.508286668 1789265.583621943 0, 2427737.598515587 1789274.108429915 0, 2427734.932619779 1789282.823744947 0, 2427732.266723972 1789291.539059975 0, 2427729.600828167 1789300.254375001 0, 2427727.218396361 1789309.049851726 0, 2427724.835964557 1789317.845328449 0, 2427722.453532753 1789326.640805169 0, 2427720.355658557 1789335.509444475 0, 2427718.257784363 1789344.378083782 0, 2427716.159910172 1789353.246723086 0, 2427714.349655696 1789362.177479503 0, 2427712.539401223 1789371.108235922 0, 2427710.729146753 1789380.038992339 0, 2427709.207714973 1789389.024429308 0, 2427707.686283194 1789398.009866279 0, 2427706.164851416 1789406.995303251 0, 2427704.934101474 1789416.02568764 0, 2427703.703351531 1789425.05607203 0, 2427702.472601587 1789434.086456416 0, 2427701.53515814 1789443.150633391 0, 2427700.597714696 1789452.214810362 0, 2427699.660271252 1789461.278987333 0, 2427699.01504069 1789470.369848417 0, 2427698.369810139 1789479.460709503 0, 2427697.724579583 1789488.551570588 0, 2427697.367078112 1789497.980466866 0, 2427697.009576641 1789507.409363143 0, 2427696.652075167 1789516.838259422 0, 2427696.649778584 1789525.724478524 0, 2427696.647482002 1789534.610697628 0, 2427696.645185416 1789543.49691673 0, 2427696.642888834 1789552.383135832 0, 2427696.411918166 1789561.097740015 0, 2427696.180947499 1789569.812344197 0, 2427695.949976837 1789578.526948379 0, 2427695.719006166 1789587.24155256 0, 2427695.4880355 1789595.95615674 0, 2427695.257064835 1789604.670760922 0, 2427695.327087191 1789613.73181329 0, 2427695.397109548 1789622.792865659 0, 2427695.467131901 1789631.853918029 0, 2427695.537154262 1789640.914970397 0, 2427695.607176621 1789649.976022764 0, 2427695.677198976 1789659.037075133 0, 2427695.747221336 1789668.098127499 0)",-83.72623235173205,34.91839463469022
0017_D1_2,75.0,182.79644,88.3565,281.89255,-83.7451089719,34.7849803539,-83.7454401018,34.7856474789,3111001700I,1,311,0017,00,45,2110,2110.0,9.76714285714,9.65742857143,2547.57218235,2553.80577816,2562.00787791,35.0,28.698904774,6.30109522599,12/24/2017,"LINESTRING Z (2423157.527131128 1740985.465068643 0, 2423149.283299191 1740990.743492033 0, 2423141.039467253 1740996.021915422 0, 2423134.207328685 1741000.861341438 0, 2423127.375190118 1741005.700767456 0, 2423120.543051554 1741010.540193473 0, 2423113.710912988 1741015.379619486 0, 2423106.878774419 1741020.219045504 0, 2423100.474259669 1741026.623806318 0, 2423094.069744919 1741033.028567128 0, 2423087.66523017 1741039.433327938 0, 2423081.260715418 1741045.83808875 0, 2423076.753287857 1741052.481010724 0, 2423072.245860305 1741059.123932694 0, 2423067.738432751 1741065.766854664 0, 2423064.417573253 1741073.832017889 0, 2423061.096713751 1741081.89718111 0, 2423057.775854252 1741089.962344334 0, 2423055.925070552 1741099.356682502 0, 2423054.07428685 1741108.751020667 0, 2423052.223503152 1741118.145358835 0, 2423050.372719452 1741127.539697001 0, 2423048.521935748 1741136.934035165 0, 2423048.770130789 1741146.089309945 0, 2423049.018325835 1741155.244584724 0, 2423049.266520876 1741164.399859502 0, 2423049.514715917 1741173.55513428 0, 2423049.76291096 1741182.71040906 0, 2423050.011105998 1741191.86568384 0, 2423051.779639208 1741200.858229283 0, 2423053.548172416 1741209.850774729 0, 2423055.316705625 1741218.843320171 0)",-83.74488216791406,34.785446474698745
0017_D1_2,31.0,221.80327,82.77879,320.45303,-83.7158754464,34.6968003395,-83.7168285312,34.697053203,3111001700I,1,311,0017,00,35,8390,8390.0,5.74285714286,5.06771428572,1468.17585525,1473.0971151,1473.75328308,35.0,29.2308205566,5.76917944336,12/24/2017,"LINESTRING Z (2432078.945803999 1708932.271082415 0, 2432073.600342252 1708938.891640039 0, 2432068.254880503 1708945.512197666 0, 2432062.848067172 1708951.973142749 0, 2432057.342172663 1708958.273655086 0, 2432051.734900417 1708964.406188756 0, 2432046.022641507 1708970.368447171 0, 2432040.207364418 1708976.161414586 0, 2432034.279554752 1708981.776888922 0, 2432028.222152165 1708987.185670755 0, 2432022.024329918 1708992.367747002 0, 2432015.685431837 1708997.323445754 0, 2432009.209066834 1709002.053095087 0, 2432002.591954085 1709006.556694999 0, 2431995.847545002 1709010.802093336 0, 2431988.977480008 1709014.77288592 0, 2431981.987008419 1709018.47038509 0, 2431973.054611585 1709022.690849089 0, 2431967.635987253 1709025.051408671 0, 2431960.299387748 1709027.887689084 0, 2431952.873549581 1709030.396542332 0, 2431945.354207668 1709032.575999914 0, 2431937.745627085 1709034.4247495 0, 2431930.047479754 1709035.945743836 0, 2431922.289293167 1709037.138982921 0, 2431914.49403317 1709037.998233171 0, 2431906.649560666 1709038.531040505 0, 2431898.768014752 1709038.730515167 0, 2431890.837256336 1709038.606171585 0, 2431882.86975259 1709038.237405918 0, 2431874.864191168 1709037.659651168 0, 2431866.821556335 1709036.870282672 0, 2431858.737254921 1709035.873237417 0, 2431850.587664916 1709034.598469626 0, 2431842.438074916 1709033.323701836 0, 2431834.177428707 1709031.814518503 0, 2431825.916782502 1709030.305335172 0, 2431817.565421248 1709028.626860836 0, 2431809.12465729 1709026.805178126 0, 2431800.683893336 1709024.98349542 0)",-83.71651782834205,34.69650039548645
0017_D1_2,53.0,921.44652,35.72913,574.60577,-83.750181334,34.7572049943,-83.7506991968,34.758724606,3111001700I,1,311,0017,00,45,2110,2110.0,3.83714285714,3.56285714286,1711.94225982,1734.58005513,1739.50131498,45.0,60.8088677776,0.0,12/24/2017,"LINESTRING Z (2421676.42792251 1730870.801899056 0, 2421671.517198514 1730879.204988113 0, 2421666.606474522 1730887.608077169 0, 2421661.695750531 1730896.011166223 0, 2421656.785026539 1730904.414255279 0, 2421651.874302545 1730912.817344335 0, 2421646.96357855 1730921.220433388 0, 2421642.052854558 1730929.623522444 0, 2421637.142130559 1730938.026611502 0, 2421632.231406571 1730946.429700557 0, 2421627.320682578 1730954.832789612 0, 2421622.409958587 1730963.235878667 0, 2421618.013173228 1730971.84117642 0, 2421613.616387872 1730980.446474169 0, 2421609.219602516 1730989.051771918 0, 2421604.822817156 1730997.657069667 0, 2421600.426031804 1731006.262367418 0, 2421596.029246443 1731014.867665167 0, 2421591.632461087 1731023.472962916 0, 2421588.620524851 1731031.723405735 0, 2421585.60858862 1731039.973848552 0, 2421582.596652385 1731048.224291369 0, 2421579.584716155 1731056.474734187 0, 2421576.572779918 1731064.725177005 0, 2421574.171428641 1731073.019014307 0, 2421571.770077365 1731081.312851616 0, 2421569.368726084 1731089.606688916 0, 2421566.562863682 1731098.960579097 0, 2421563.757001277 1731108.314469273 0, 2421560.951138873 1731117.668359451 0, 2421558.145276467 1731127.022249631 0, 2421555.339414062 1731136.376139808 0, 2421552.533551656 1731145.730029989 0, 2421549.72768925 1731155.083920168 0, 2421547.85663 1731164.625145928 0, 2421545.985570752 1731174.16637169 0, 2421544.114511499 1731183.707597452 0, 2421542.243452253 1731193.248823214 0, 2421540.372393002 1731202.790048976 0, 2421538.501333749 1731212.331274739 0, 2421536.630274499 1731221.872500501 0, 2421535.386182503 1731231.62900986 0, 2421534.142090501 1731241.385519219 0, 2421532.897998503 1731251.142028576 0, 2421531.6539065 1731260.898537936 0, 2421530.409814503 1731270.655047293 0, 2421529.165722505 1731280.411556651 0, 2421527.921630502 1731290.168066012 0, 2421526.677538502 1731299.924575369 0, 2421525.4334465 1731309.681084726 0, 2421524.189354502 1731319.437594086 0, 2421523.628472609 1731328.885034884 0, 2421523.067590714 1731338.332475681 0, 2421522.506708822 1731347.779916479 0, 2421521.94582693 1731357.227357277 0, 2421521.384945034 1731366.674798073 0, 2421520.824063144 1731376.122238869 0, 2421520.26318125 1731385.569679671 0, 2421519.846306637 1731394.974755107 0, 2421519.429432024 1731404.379830547 0, 2421519.012557411 1731413.784905986 0)",-83.74763410421622,34.7586161085045
0017_D1_2,9.0,1746.96257,32.7267,997.8453,-83.5289147155,34.6140891267,-83.5320446255,34.6132271865,1371001700I,1,137,0017,00,35,10200,10200.0,2.60571428571,2.1,1314.30446394,1319.22572379,1316.27296788,35.0,71.4842345248,0.0,12/13/2017,"LINESTRING Z (2488465.503843114 1679135.182293278 0, 2488456.982788219 1679130.11880424 0, 2488448.461733323 1679125.055315199 0, 2488439.940678423 1679119.991826164 0, 2488431.419623526 1679114.928337126 0, 2488422.898568625 1679109.86484809 0, 2488414.37751373 1679104.801359052 0, 2488405.856458835 1679099.737870011 0, 2488397.335403931 1679094.674380976 0, 2488388.814349035 1679089.610891937 0, 2488380.293294138 1679084.5474029 0, 2488371.772239239 1679079.483913862 0, 2488363.251184341 1679074.420424822 0, 2488354.730129445 1679069.356935785 0, 2488346.209074546 1679064.293446752 0, 2488337.688019649 1679059.229957711 0, 2488329.166964751 1679054.166468671 0, 2488321.757968195 1679049.014138644 0, 2488314.348971641 1679043.861808616 0, 2488306.939975083 1679038.709478587 0, 2488298.76430246 1679034.171320557 0, 2488290.588629834 1679029.633162531 0, 2488282.412957207 1679025.095004504 0, 2488274.237284584 1679020.556846474 0, 2488266.061611955 1679016.018688447 0, 2488257.885939329 1679011.48053042 0, 2488250.513004606 1679007.891790876 0, 2488243.140069875 1679004.303051334 0, 2488235.767135148 1679000.714311792 0, 2488228.394200419 1678997.12557225 0, 2488220.966803856 1678993.653384313 0, 2488213.539407292 1678990.181196375 0, 2488206.11201073 1678986.709008442 0, 2488198.684614168 1678983.236820503 0, 2488191.20374002 1678979.880445981 0, 2488183.722865875 1678976.524071462 0, 2488176.241991729 1678973.167696945 0, 2488168.761117583 1678969.811322421 0, 2488161.228406271 1678966.572401731 0, 2488153.695694957 1678963.333481045 0, 2488146.162983645 1678960.094560353 0, 2488138.630272338 1678956.855639668 0, 2488131.048676603 1678953.734418876 0, 2488123.467080873 1678950.613198083 0, 2488115.885485144 1678947.49197729 0, 2488108.303889417 1678944.370756498 0, 2488100.67316321 1678941.369122082 0, 2488093.042437001 1678938.36748767 0, 2488085.411710791 1678935.365853256 0, 2488077.780984584 1678932.364218839 0, 2488068.26175603 1678929.668904894 0, 2488058.742527476 1678926.973590949 0, 2488049.223298918 1678924.278277003 0, 2488042.723093197 1678921.646829947 0, 2488036.222887474 1678919.015382895 0, 2488029.72268175 1678916.38393584 0, 2488021.091793501 1678913.105891214 0, 2488012.46090525 1678909.827846585 0, 2488004.727160875 1678907.103852691 0, 2487996.9934165 1678904.379858796 0, 2487989.259672129 1678901.655864899 0, 2487981.525927754 1678898.931871005 0, 2487973.728125108 1678896.395294712 0, 2487965.930322461 1678893.85871842 0, 2487958.132519816 1678891.32214213 0, 2487950.33471717 1678888.785565838 0, 2487942.479417917 1678886.437555443 0, 2487934.624118669 1678884.089545046 0, 2487926.768819421 1678881.741534651 0, 2487918.913520169 1678879.393524253 0, 2487911.003020896 1678877.235966231 0, 2487903.092521627 1678875.078408211 0, 2487895.182022355 1678872.920850191 0, 2487887.271523084 1678870.763292171 0, 2487879.311811315 1678868.796268546 0, 2487871.352099543 1678866.82924492 0, 2487863.392387772 1678864.862221292 0, 2487855.432676004 1678862.895197668 0, 2487847.428016815 1678861.12002077 0, 2487839.423357627 1678859.344843877 0, 2487831.418698438 1678857.56966698 0, 2487823.41403925 1678855.794490086 0, 2487815.368287626 1678854.212882356 0, 2487807.322536002 1678852.631274626 0, 2487799.276784378 1678851.049666897 0, 2487791.231032753 1678849.468059167 0, 2487782.000736252 1678847.883307308 0, 2487772.77043975 1678846.298555448 0, 2487763.54014325 1678844.713803591 0, 2487753.893605498 1678843.558467782 0, 2487744.247067741 1678842.403131972 0, 2487734.600529986 1678841.247796162 0, 2487724.953992234 1678840.092460354 0, 2487715.307454476 1678838.937124545 0, 2487705.660916724 1678837.781788735 0, 2487696.014378967 1678836.626452926 0, 2487686.367841212 1678835.471117118 0, 2487676.721303459 1678834.315781309 0, 2487667.074765701 1678833.160445499 0, 2487657.428227946 1678832.005109691 0, 2487647.781690192 1678830.849773883 0, 2487638.135152437 1678829.694438074 0, 2487628.488614684 1678828.539102264 0, 2487618.842076926 1678827.383766456 0, 2487609.195539178 1678826.228430644 0, 2487599.54900142 1678825.073094838 0, 2487589.944230602 1678823.445735887 0, 2487580.339459782 1678821.818376935 0, 2487570.734688967 1678820.191017985 0, 2487561.129918152 1678818.563659038 0, 2487551.525147335 1678816.936300083 0, 2487542.936488098 1678816.477498977 0, 2487534.347828859 1678816.01869787 0)",-83.53223896017337,34.6180247340603
